"Proteins Unique Sequence ID"	"Checked"	"Protein FDR Confidence: Combined"	"Master"	"Accession"	"Description"	"Exp. q-value: Combined"	"Sum PEP Score"	"Coverage [%]"	"# Peptides"	"# PSMs"	"# Unique Peptides"	"# AAs"	"MW [kDa]"	"calc. pI"	"Score Mascot: Mascot"	"# Peptides (by Search Engine): Mascot"	"Biological Process"	"Cellular Component"	"Molecular Function"	"Pfam IDs"	"Entrez Gene ID"	"Gene ID"	"Ensembl Gene ID"	"Gene Symbol"	"Reactome Pathways"	"WikiPathways"	"# Protein Pathway Groups"	"Abundance Ratio: (head) / (body)"	"Abundance Ratio: (mucus) / (body)"	"Abundance Ratio: (pharynx) / (body)"	"Abundance Ratio: (mucus) / (head)"	"Abundance Ratio: (pharynx) / (head)"	"Abundance Ratio: (pharynx) / (mucus)"	"Abundance Ratio Adj. P-Value: (head) / (body)"	"Abundance Ratio Adj. P-Value: (mucus) / (body)"	"Abundance Ratio Adj. P-Value: (pharynx) / (body)"	"Abundance Ratio Adj. P-Value: (mucus) / (head)"	"Abundance Ratio Adj. P-Value: (pharynx) / (head)"	"Abundance Ratio Adj. P-Value: (pharynx) / (mucus)"	"Abundances (Grouped): body"	"Abundances (Grouped): head"	"Abundances (Grouped): mucus"	"Abundances (Grouped): pharynx"	"Abundances (Grouped) CV [%]: body"	"Abundances (Grouped) CV [%]: head"	"Abundances (Grouped) CV [%]: mucus"	"Abundances (Grouped) CV [%]: pharynx"	"Found in Sample: [S2] F2: Sample, 2, body"	"Found in Sample: [S6] F6: Sample, 6, body"	"Found in Sample: [S10] F10: Sample, 10, body"	"Found in Sample: [S1] F1: Sample, 1, head"	"Found in Sample: [S5] F5: Sample, 5, head"	"Found in Sample: [S9] F9: Sample, 9, head"	"Found in Sample: [S4] F4: Sample, 4, mucus"	"Found in Sample: [S8] F8: Sample, 8, mucus"	"Found in Sample: [S12] F12: Sample, 12, mucus"	"Found in Sample: [S3] F3: Sample, 3, pharynx"	"Found in Sample: [S7] F7: Sample, 7, pharynx"	"Found in Sample: [S11] F11: Sample, 11, pharynx"	"# Protein Groups"	"Modifications"
"-4874077841037511638"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN19002_c1_g1_i3.p1"	"ONUN2_DN19002_c1_g1~~ONUN2_DN19002_c1_g1_i3.p1  ORF type:complete len:422 (-),score=65.32 ONUN2_DN19002_c1_g1_i3:246-1511(-)"	"0.000"	"49.650"	"36"	"12"	"96"	"12"	"421"	"47.7"	"8.57"	"1151"	"12"	""	""	""	""	""	"ONUN2_DN19002_c1_g1_i3.p1"	""	""	""	""	"0"	"2.393"	"0.863"	"1.253"	"0.361"	"0.524"	"1.452"	"0.526518538680887"	"0.999999999988851"	"1"	"0.448163676508339"	"0.880485226148406"	"0.999999999996024"	"23002726.0549899"	"55040430.6666667"	"19844241.3324162"	"28814381.4816755"	"46.17"	"11.05"	"65.12"	"43.23"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"Peak Found"	"High"	"High"	"High"	"High"	"1"	""
"-8321635690676836900"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN1045_c0_g1_i11.p1"	"ONUN2_DN1045_c0_g1~~ONUN2_DN1045_c0_g1_i11.p1  ORF type:complete len:151 (-),score=30.38 ONUN2_DN1045_c0_g1_i11:86-538(-)"	"0.000"	"49.596"	"41"	"9"	"272"	"1"	"150"	"17.3"	"8.31"	"2960"	"9"	""	""	""	""	""	"ONUN2_DN1045_c0_g1_i11.p1"	""	""	""	""	"0"	"0.254"	"11.319"	"0.679"	"44.517"	"2.672"	"0.060"	"0.999999999998446"	"0.129785474973905"	"1"	"0.0875519695597634"	"0.999999999946628"	"0.12797643579063"	"53230200.257267"	"13534177.6200254"	"602505969.512829"	"36168346.710022"	"72.34"	"40.49"	"22.88"	"86.97"	"High"	"High"	"High"	"Not Found"	"High"	"Peak Found"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"8249056265943948995"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN1927_c0_g3_i1.p1"	"ONUN2_DN1927_c0_g3~~ONUN2_DN1927_c0_g3_i1.p1  ORF type:complete len:201 (+),score=45.56 ONUN2_DN1927_c0_g3_i1:62-604(+)"	"0.000"	"49.591"	"58"	"8"	"56"	"1"	"180"	"19.9"	"5.20"	"587"	"8"	""	""	""	""	""	"ONUN2_DN1927_c0_g3_i1.p1"	""	""	""	""	"0"	"4.079"	"0.010"	"1.204"	"0.010"	"0.295"	"100.000"	"0.260034863413972"	""	"1"	""	"0.431258373854302"	""	"5630300.26639468"	"22966726.1323538"	""	"6779191.8504536"	"67.82"	"32.78"	""	"37.01"	"Peak Found"	"Not Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"Peak Found"	"Peak Found"	"1"	""
"-5091068513439703133"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN5747_c0_g1_i1.p1"	"ONUN2_DN5747_c0_g1~~ONUN2_DN5747_c0_g1_i1.p1  ORF type:complete len:459 (-),score=52.66 ONUN2_DN5747_c0_g1_i1:140-1516(-)"	"0.000"	"49.561"	"31"	"11"	"112"	"11"	"458"	"52.8"	"8.82"	"959"	"11"	""	""	""	""	""	"ONUN2_DN5747_c0_g1_i1.p1"	""	""	""	""	"0"	"3.517"	"1.976"	"1.523"	"0.562"	"0.433"	"0.771"	"0.645187910340134"	"0.999999999988851"	"1"	"0.490922949325559"	"0.883957941152249"	"0.999999999996024"	"34710126.4693891"	"122083754.604765"	"68580914.1932514"	"52877578.6756861"	"37.14"	"34.18"	"78.60"	"41.58"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"8574674298872152192"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN6149_c0_g1_i1.p1"	"ONUN2_DN6149_c0_g1~~ONUN2_DN6149_c0_g1_i1.p1  ORF type:5prime_partial len:469 (-),score=74.06 ONUN2_DN6149_c0_g1_i1:104-1510(-)"	"0.000"	"49.496"	"26"	"12"	"50"	"12"	"468"	"55.0"	"9.13"	"363"	"12"	""	""	""	""	""	"ONUN2_DN6149_c0_g1_i1.p1"	""	""	""	""	"0"	"3.831"	"8.961"	"1.020"	"2.339"	"0.266"	"0.114"	"0.305908248698525"	"0.0509799601802052"	"1"	"0.429658637448621"	"0.445784332270189"	"0.0443242068944158"	"23190870.0559846"	"88845499.9347308"	"207805751.525662"	"23657134.2847254"	"66.57"	"29.27"	"76.76"	"39.01"	"High"	"Peak Found"	"Peak Found"	"High"	"High"	"Peak Found"	"High"	"High"	"High"	"High"	"Peak Found"	"Peak Found"	"1"	""
"3078028913284121720"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN13547_c0_g1_i1.p1"	"ONUN2_DN13547_c0_g1~~ONUN2_DN13547_c0_g1_i1.p1  ORF type:complete len:198 (-),score=59.86 ONUN2_DN13547_c0_g1_i1:176-769(-)"	"0.000"	"49.482"	"45"	"9"	"46"	"9"	"197"	"22.0"	"5.01"	"599"	"9"	""	""	""	""	""	"ONUN2_DN13547_c0_g1_i1.p1"	""	""	""	""	"0"	"0.194"	"0.024"	"0.091"	"0.126"	"0.467"	"3.710"	""	""	""	"0.775358085459517"	"0.999999999946628"	"0.999999999996024"	"252989169.337593"	"49176858.6666667"	"6193094.75117397"	"22973921.8107704"	""	"8.56"	"23.34"	"142.61"	"Peak Found"	"Not Found"	"High"	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"Not Found"	"Peak Found"	"High"	"Peak Found"	"High"	"1"	""
"-1355277485399279089"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN6959_c0_g1_i1.p1"	"ONUN2_DN6959_c0_g1~~ONUN2_DN6959_c0_g1_i1.p1  ORF type:complete len:704 (-),score=90.44 ONUN2_DN6959_c0_g1_i1:63-2123(-)"	"0.000"	"49.442"	"21"	"13"	"60"	"13"	"686"	"77.1"	"8.47"	"543"	"13"	""	""	""	""	""	"ONUN2_DN6959_c0_g1_i1.p1"	""	""	""	""	"0"	"7.923"	"2.962"	"2.155"	"0.374"	"0.272"	"0.728"	"0.338151554831973"	"0.999999999988851"	"1"	"0.796677707648542"	"0.705840062933021"	"0.999999999996024"	"3802585.27373909"	"30129346.218853"	"11261768.0648376"	"8195184.63510909"	"94.48"	"7.64"	"90.50"	"51.91"	"High"	"Peak Found"	"Peak Found"	"High"	"High"	"High"	"Peak Found"	"Peak Found"	"High"	"High"	"Peak Found"	"High"	"1"	""
"8260554944222007826"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN960_c0_g1_i1.p1"	"ONUN2_DN960_c0_g1~~ONUN2_DN960_c0_g1_i1.p1  ORF type:complete len:360 (-),score=70.81 ONUN2_DN960_c0_g1_i1:390-1469(-)"	"0.000"	"49.411"	"26"	"8"	"171"	"8"	"359"	"41.1"	"8.75"	"2238"	"8"	""	""	""	""	""	"ONUN2_DN960_c0_g1_i1.p1"	""	""	""	""	"0"	"5.444"	"1.665"	"4.546"	"0.306"	"0.835"	"2.730"	"0.578780995701262"	"0.999999999988851"	"1"	"0.522659709930798"	"0.999999999946628"	"0.999999999996024"	"49707556.1920104"	"270586803.268328"	"82757689.0850748"	"225947251.430659"	"107.77"	"8.78"	"57.29"	"45.62"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"9043704207148915342"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN3222_c0_g3_i1.p1"	"ONUN2_DN3222_c0_g3~~ONUN2_DN3222_c0_g3_i1.p1  ORF type:complete len:531 (-),score=99.62 ONUN2_DN3222_c0_g3_i1:110-1702(-)"	"0.000"	"49.386"	"28"	"10"	"70"	"10"	"530"	"61.2"	"6.23"	"447"	"10"	""	""	""	""	""	"ONUN2_DN3222_c0_g3_i1.p1"	""	""	""	""	"0"	"8.416"	"1.389"	"2.808"	"0.165"	"0.334"	"2.021"	"0.505424757684927"	"0.999999999988851"	"1"	"0.401844433767077"	"0.890808085000715"	"0.999999999996024"	"6985743.50172045"	"58791786.6923538"	"9705546.05453422"	"19617803.5406152"	"109.03"	"26.55"	"96.22"	"71.99"	"High"	"Peak Found"	"Peak Found"	"High"	"High"	"High"	"High"	"Peak Found"	"High"	"High"	"Peak Found"	"High"	"1"	"Acetyl [N-Term]"
"648992602016892373"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN6260_c0_g2_i1.p1"	"ONUN2_DN6260_c0_g2~~ONUN2_DN6260_c0_g2_i1.p1  ORF type:complete len:2852 (-),score=415.38 ONUN2_DN6260_c0_g2_i1:111-8537(-)"	"0.000"	"49.370"	"8"	"18"	"38"	"18"	"2808"	"322.0"	"5.83"	"229"	"18"	""	""	""	""	""	"ONUN2_DN6260_c0_g2_i1.p1"	""	""	""	""	"0"	"16.881"	"6.846"	"1.013"	"0.406"	"0.060"	"0.148"	""	""	""	"0.462049755385074"	""	""	"757901.298310336"	"12794299.8587695"	"5188698.13601463"	"767423.588127081"	""	"21.01"	"64.21"	""	"High"	"Peak Found"	"High"	"High"	"High"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"1"	""
"312468492740152938"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN180_c0_g1_i3.p1"	"ONUN2_DN180_c0_g1~~ONUN2_DN180_c0_g1_i3.p1  ORF type:complete len:1154 (-),score=272.72 ONUN2_DN180_c0_g1_i3:472-3933(-)"	"0.000"	"49.351"	"14"	"14"	"63"	"14"	"1153"	"130.0"	"6.95"	"568"	"14"	""	""	""	""	""	"ONUN2_DN180_c0_g1_i3.p1"	""	""	""	""	"0"	"4.834"	"0.812"	"1.097"	"0.168"	"0.227"	"1.352"	"0.171266194949886"	"0.999999999988851"	"1"	"0.142437909199617"	"0.268686415262494"	"0.999999999996024"	"4060386.69016371"	"19627021.3333333"	"3295098.00951907"	"4455368.15310717"	"80.44"	"8.67"	"2.27"	"12.99"	"High"	"High"	"Peak Found"	"High"	"High"	"High"	"High"	"Peak Found"	"High"	"Peak Found"	"High"	"High"	"1"	""
"-6287812843584729042"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN585_c0_g1_i7.p1"	"ONUN2_DN585_c0_g1~~ONUN2_DN585_c0_g1_i7.p1  ORF type:complete len:157 (-),score=28.16 ONUN2_DN585_c0_g1_i7:84-554(-)"	"0.000"	"49.243"	"72"	"7"	"102"	"2"	"156"	"16.9"	"5.10"	"1718"	"7"	""	""	""	""	""	"ONUN2_DN585_c0_g1_i7.p1"	""	""	""	""	"0"	"0.175"	"0.072"	"1.037"	"0.411"	"5.935"	"14.451"	""	""	""	""	""	""	"248057342.038893"	"43326495.26506"	"17796194.8184269"	"257164382.708377"	""	""	"139.81"	""	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"High"	"High"	"Peak Found"	"Peak Found"	"Not Found"	"Not Found"	"High"	"1"	"Acetyl [N-Term]"
"-1633272233967581106"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN125_c0_g1_i4.p1"	"ONUN2_DN125_c0_g1~~ONUN2_DN125_c0_g1_i4.p1  ORF type:5prime_partial len:265 (-),score=22.57 ONUN2_DN125_c0_g1_i4:63-857(-)"	"0.000"	"49.234"	"53"	"9"	"160"	"1"	"264"	"29.2"	"7.66"	"2076"	"9"	""	""	""	""	""	"ONUN2_DN125_c0_g1_i4.p1"	""	""	""	""	"0"	""	""	"100.000"	""	"100.000"	"100.000"	""	""	""	""	""	""	""	""	""	"20643057.1540674"	""	""	""	""	"High"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"1"	""
"131592626831692463"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN5616_c0_g1_i4.p1"	"ONUN2_DN5616_c0_g1~~ONUN2_DN5616_c0_g1_i4.p1  ORF type:complete len:156 (-),score=23.08 ONUN2_DN5616_c0_g1_i4:141-608(-)"	"0.000"	"49.172"	"53"	"6"	"95"	"6"	"155"	"16.6"	"6.70"	"1417"	"6"	""	""	""	""	""	"ONUN2_DN5616_c0_g1_i4.p1"	""	""	""	""	"0"	"0.728"	"0.046"	"1.288"	"0.063"	"1.769"	"27.957"	"0.999999999998446"	"0.0101006091452317"	"1"	"0.0137273985242863"	"0.906910357663823"	"0.00389631008217787"	"137466477.030133"	"100093406.619673"	"6332467.77362805"	"177038636.602659"	"52.13"	"6.35"	"46.98"	"4.32"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"Peak Found"	"Peak Found"	"High"	"High"	"High"	"1"	""
"-4492156408666435841"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN1001_c0_g1_i23.p1"	"ONUN2_DN1001_c0_g1~~ONUN2_DN1001_c0_g1_i23.p1  ORF type:complete len:249 (-),score=45.81 ONUN2_DN1001_c0_g1_i23:140-886(-)"	"0.000"	"49.110"	"43"	"9"	"112"	"2"	"248"	"26.9"	"7.33"	"1091"	"9"	""	""	""	""	""	"ONUN2_DN1001_c0_g1_i23.p1"	""	""	""	""	"0"	"0.585"	"12.087"	"1.335"	"20.647"	"2.281"	"0.110"	""	"0.267517717001453"	"1"	""	""	"0.262664170801761"	"4423922.06974998"	"2589889.01123209"	"53472817.948982"	"5906618.3370817"	"90.40"	""	"77.83"	"25.76"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Not Found"	"Not Found"	"High"	"High"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"1"	"Acetyl [N-Term]"
"567224759985190608"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN3575_c0_g1_i5.p1"	"ONUN2_DN3575_c0_g1~~ONUN2_DN3575_c0_g1_i5.p1  ORF type:complete len:729 (-),score=124.06 ONUN2_DN3575_c0_g1_i5:171-2357(-)"	"0.000"	"48.978"	"23"	"16"	"48"	"16"	"728"	"83.5"	"5.68"	"247"	"16"	""	""	""	""	""	"ONUN2_DN3575_c0_g1_i5.p1"	""	""	""	""	"0"	"23.327"	"74.570"	"1.778"	"3.197"	"0.076"	"0.024"	"0.249257205338883"	"0.189767417838593"	"1"	"0.999999999928841"	"0.501401438938342"	"0.262664170801761"	"1001470.80465885"	"23361672.9189824"	"74679855.4608419"	"1780793.65213063"	"88.89"	"55.69"	"62.24"	"119.47"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"High"	"High"	"High"	"High"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"1"	""
"5240107610078799147"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN3155_c0_g1_i1.p1"	"ONUN2_DN3155_c0_g1~~ONUN2_DN3155_c0_g1_i1.p1  ORF type:complete len:201 (-),score=52.52 ONUN2_DN3155_c0_g1_i1:54-656(-)"	"0.000"	"48.973"	"56"	"10"	"149"	"10"	"200"	"22.3"	"10.24"	"2385"	"10"	""	""	""	""	""	"ONUN2_DN3155_c0_g1_i1.p1"	""	""	""	""	"0"	"3.943"	"0.286"	"3.519"	"0.073"	"0.892"	"12.282"	"0.962698048882969"	"0.583454566294065"	"1"	"0.179606221848854"	"0.999999999946628"	"0.28091271137907"	"54266133.4481195"	"213958240"	"15546714.1873607"	"190952346.140093"	"120.15"	"8.17"	"87.36"	"35.57"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	"Acetyl [N-Term]"
"-4140941713766252488"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN2969_c0_g1_i8.p1"	"ONUN2_DN2969_c0_g1~~ONUN2_DN2969_c0_g1_i8.p1  ORF type:complete len:569 (-),score=91.77 ONUN2_DN2969_c0_g1_i8:68-1774(-)"	"0.000"	"48.972"	"23"	"12"	"58"	"12"	"568"	"62.6"	"8.29"	"631"	"12"	""	""	""	""	""	"ONUN2_DN2969_c0_g1_i8.p1"	""	""	""	""	"0"	"6.636"	"1.865"	"3.223"	"0.281"	"0.486"	"1.728"	"0.464041345939792"	"0.999999999988851"	"1"	"0.549930188001968"	"0.999999999946628"	"0.999999999996024"	"3291097.72888831"	"21839785.1437647"	"6138735.05256816"	"10608171.0301097"	"86.67"	"50.93"	"110.51"	"56.76"	"High"	"Peak Found"	"High"	"High"	"High"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"High"	"1"	""
"2960113871351376398"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN333_c0_g1_i2.p1"	"ONUN2_DN333_c0_g1~~ONUN2_DN333_c0_g1_i2.p1  ORF type:complete len:1024 (-),score=184.24 ONUN2_DN333_c0_g1_i2:357-3428(-)"	"0.000"	"48.962"	"15"	"14"	"69"	"12"	"1023"	"116.7"	"4.79"	"794"	"14"	""	""	""	""	""	"ONUN2_DN333_c0_g1_i2.p1"	""	""	""	""	"0"	"0.880"	"0.461"	"1.415"	"0.524"	"1.609"	"3.068"	"0.999999999998446"	"0.932043782798101"	"1"	"0.824094725090977"	"0.999999999946628"	"0.291781378479666"	"7317011.36117607"	"6436219.35808604"	"3374929.47332595"	"10354635.2143792"	"57.43"	"10.72"	"58.73"	"41.08"	"High"	"Peak Found"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-6479134691256891097"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN125_c0_g1_i26.p1"	"ONUN2_DN125_c0_g1~~ONUN2_DN125_c0_g1_i26.p1  ORF type:5prime_partial len:265 (-),score=20.28 ONUN2_DN125_c0_g1_i26:63-857(-)"	"0.000"	"48.948"	"48"	"8"	"140"	"3"	"264"	"29.3"	"7.91"	"2039"	"8"	""	""	""	""	""	"ONUN2_DN125_c0_g1_i26.p1"	""	""	""	""	"0"	"1.582"	"2.627"	"2.340"	"1.661"	"1.480"	"0.891"	"0.999999999998446"	"0.999999999988851"	"1"	"0.999999999928841"	"0.999999999946628"	"0.999999999996024"	"19029634.6508257"	"30097380.0100465"	"49987666.9520848"	"44530642.2757666"	"86.48"	"35.55"	"84.30"	"63.26"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-8675537116791563724"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN10506_c0_g1_i2.p1"	"ONUN2_DN10506_c0_g1~~ONUN2_DN10506_c0_g1_i2.p1  ORF type:complete len:191 (-),score=28.25 ONUN2_DN10506_c0_g1_i2:41-613(-)"	"0.000"	"48.946"	"48"	"8"	"158"	"8"	"190"	"22.1"	"9.63"	"2021"	"8"	""	""	""	""	""	"ONUN2_DN10506_c0_g1_i2.p1"	""	""	""	""	"0"	"3.582"	"0.884"	"2.858"	"0.247"	"0.798"	"3.234"	"0.924430152473547"	"0.932043782798101"	"1"	"0.263723610024445"	"0.999999999946628"	"0.506972599250649"	"90801164.810395"	"325225489.333333"	"80233423.602181"	"259510145.787122"	"117.78"	"9.12"	"16.96"	"21.29"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-775979487566939374"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN22333_c0_g1_i1.p1"	"ONUN2_DN22333_c0_g1~~ONUN2_DN22333_c0_g1_i1.p1  ORF type:complete len:144 (-),score=25.77 ONUN2_DN22333_c0_g1_i1:275-706(-)"	"0.000"	"48.929"	"69"	"6"	"114"	"6"	"143"	"15.7"	"5.15"	"1473"	"6"	""	""	""	""	""	"ONUN2_DN22333_c0_g1_i1.p1"	""	""	""	""	"0"	"1.270"	"0.145"	"0.887"	"0.114"	"0.698"	"6.121"	"0.908791209626648"	""	"1"	""	"0.999999999946628"	""	"70196402.3540197"	"89149117.8984443"	"10171737.3503437"	"62261400.0141309"	"65.75"	"17.83"	""	"74.94"	"High"	"High"	"High"	"High"	"High"	"High"	"Not Found"	"Not Found"	"Peak Found"	"High"	"High"	"High"	"1"	""
"-8274390613917193578"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN104_c4_g2_i1.p1"	"ONUN2_DN104_c4_g2~~ONUN2_DN104_c4_g2_i1.p1  ORF type:complete len:185 (-),score=28.44 ONUN2_DN104_c4_g2_i1:204-758(-)"	"0.000"	"48.868"	"64"	"11"	"142"	"9"	"184"	"20.9"	"6.71"	"1122"	"11"	""	""	""	""	""	"ONUN2_DN104_c4_g2_i1.p1"	""	""	""	""	"0"	"8.070"	"0.963"	"3.406"	"0.119"	"0.422"	"3.538"	"0.204118501557434"	"0.999999999988851"	"1"	"0.0721708240706652"	"0.626487554650859"	"0.511435301113426"	"23563839.0331843"	"190162886.013665"	"22687836.6517516"	"80262146.1161993"	"87.47"	"2.71"	"58.04"	"35.37"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-225798926545494399"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN18057_c2_g1_i1.p1"	"ONUN2_DN18057_c2_g1~~ONUN2_DN18057_c2_g1_i1.p1  ORF type:internal len:199 (+),score=22.09 ONUN2_DN18057_c2_g1_i1:2-595(+)"	"0.000"	"48.846"	"45"	"6"	"91"	"1"	"198"	"22.0"	"7.20"	"1521"	"6"	""	""	""	""	""	"ONUN2_DN18057_c2_g1_i1.p1"	""	""	""	""	"0"	""	"100.000"	"100.000"	"100.000"	"100.000"	"12.924"	""	""	""	""	""	""	""	""	"19603102.9298541"	"253344074.12333"	""	""	""	"46.09"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"Not Found"	"High"	"Not Found"	"High"	"Not Found"	"High"	"High"	"1"	""
"-1729277276903698175"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN2457_c0_g2_i2.p1"	"ONUN2_DN2457_c0_g2~~ONUN2_DN2457_c0_g2_i2.p1  ORF type:complete len:381 (-),score=76.73 ONUN2_DN2457_c0_g2_i2:230-1372(-)"	"0.000"	"48.833"	"30"	"10"	"105"	"10"	"380"	"41.4"	"8.50"	"1003"	"10"	""	""	""	""	""	"ONUN2_DN2457_c0_g2_i2.p1"	""	""	""	""	"0"	"16.985"	"1.528"	"6.334"	"0.090"	"0.373"	"4.145"	"0.190682021829938"	"0.999999999988851"	"1"	"0.199512896347448"	"0.728005645821744"	"0.999999999996024"	"4980572.71355056"	"84597321.9372275"	"7610682.35227177"	"31548183.35954"	"116.50"	"9.70"	"43.44"	"54.41"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"Peak Found"	"Peak Found"	"High"	"High"	"High"	"1"	""
"7014255920127375672"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN3182_c0_g1_i8.p1"	"ONUN2_DN3182_c0_g1~~ONUN2_DN3182_c0_g1_i8.p1  ORF type:complete len:298 (-),score=48.66 ONUN2_DN3182_c0_g1_i8:77-970(-)"	"0.000"	"48.781"	"49"	"11"	"137"	"9"	"297"	"32.4"	"8.09"	"1462"	"11"	""	""	""	""	""	"ONUN2_DN3182_c0_g1_i8.p1"	""	""	""	""	"0"	"3.026"	"1.401"	"1.627"	"0.463"	"0.538"	"1.161"	"0.538547777084966"	"0.999999999988851"	"1"	"0.862769181714982"	"0.999999999946628"	"0.999999999996024"	"14162337.9746203"	"42854207.1666667"	"19846075.6157771"	"23037188.9802536"	"67.62"	"29.41"	"54.05"	"60.33"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"54666056402299173"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN6627_c0_g1_i1.p1"	"ONUN2_DN6627_c0_g1~~ONUN2_DN6627_c0_g1_i1.p1  ORF type:complete len:226 (-),score=34.33 ONUN2_DN6627_c0_g1_i1:31-708(-)"	"0.000"	"48.741"	"52"	"9"	"71"	"7"	"225"	"25.0"	"6.23"	"825"	"9"	""	""	""	""	""	"ONUN2_DN6627_c0_g1_i1.p1"	""	""	""	""	"0"	"3.380"	"1.154"	"1.697"	"0.341"	"0.502"	"1.471"	"0.607097967885352"	"0.999999999988851"	"1"	"0.552135668985571"	"0.999999999946628"	"0.999999999996024"	"17917425.3068935"	"60556684.5799572"	"20677641.0640315"	"30413848.9278322"	"69.77"	"18.59"	"91.92"	"35.21"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"Peak Found"	"High"	"High"	"High"	"High"	"1"	""
"8669762211533249385"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN4894_c0_g1_i4.p1"	"ONUN2_DN4894_c0_g1~~ONUN2_DN4894_c0_g1_i4.p1  ORF type:complete len:148 (-),score=31.98 ONUN2_DN4894_c0_g1_i4:49-492(-)"	"0.000"	"48.723"	"46"	"5"	"154"	"5"	"147"	"17.3"	"8.95"	"1248"	"5"	""	""	""	""	""	"ONUN2_DN4894_c0_g1_i4.p1"	""	""	""	""	"0"	"0.710"	"13.629"	"1.376"	"19.205"	"1.940"	"0.101"	"0.999999999998446"	"0.689930916617403"	"1"	"0.417224630895261"	"0.999999999946628"	"0.6260591201282"	"23737647.7012498"	"16845881.1214726"	"323519942.445255"	"32673315.7767882"	"130.41"	"77.65"	"168.23"	"69.71"	"High"	"High"	"Peak Found"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
